2660	0
2659	0
2658	0
2657	0
2656	0
2655	0
2654	0
2653	0
2652	0
2651	0
2650	0
2649	0
2648	0
2647	0
2646	0
2645	0
2644	0
2643	0
2642	0
2641	0
2640	0
2639	0
2638	0
2637	0
2636	0
2635	0
2634	0
2633	0
2632	0
2631	0
2630	0
2629	0
2628	0
2627	0
2626	0
2625	0
2624	0
2623	0
2622	0
2621	0
2620	0
2619	0
2618	0
2617	0
2616	0
2615	0
2614	0
2613	0
2612	0
2611	0
2610	0
2609	0
2608	0
2607	0
2606	0
2605	0
2604	0
2603	0
2602	0
2601	0
2600	0
2599	0
2598	0
2597	0
2596	0
2595	0
2594	0
2593	0
2592	0
2591	0
2590	0
2589	0
2588	0
2587	0
2586	0
2585	0
2584	0
2583	0
2582	0
2581	0
2580	0
2579	0
2578	0
2577	0
2576	0
2575	0
2574	0
2573	0
2572	0
2571	0
2570	0
2569	0
2568	0
2567	0
2566	0
2565	0
2564	0
2563	0
2562	0
2561	0
2560	0
2559	0
2558	0
2557	0
2556	0
2555	0
2554	0
2553	0
2552	0
2551	0
2550	0
2549	0
2548	0
2547	0
2546	0
2545	0
2544	0
2543	0
2542	0
2541	0
2540	0
2539	0
2538	0
2537	0
2536	0
2535	0
2534	0
2533	0
2532	0
2531	0
2530	0
2529	0
2528	0
2527	0
2526	0
2525	1.00E-05
2524	8.00E-05
2523	1.60E-04
2522	2.40E-04
2521	3.20E-04
2520	3.93E-04
2519	4.20E-04
2518	4.40E-04
2517	4.60E-04
2516	4.80E-04
2515	5.40E-04
2514	8.40E-04
2513	1.18E-03
2512	1.52E-03
2511	1.86E-03
2510	2.14E-03
2509	2.06E-03
2508	1.92E-03
2507	1.78E-03
2506	1.64E-03
2505	1.66E-03
2504	2.60E-03
2503	3.70E-03
2502	4.80E-03
2501	5.90E-03
2500	6.76E-03
2499	6.18E-03
2498	5.36E-03
2497	4.54E-03
2496	3.72E-03
2495	3.02E-03
2494	3.02E-03
2493	3.14E-03
2492	3.26E-03
2491	3.38E-03
2490	3.54E-03
2489	3.92E-03
2488	4.34E-03
2487	4.76E-03
2486	5.18E-03
2485	5.61E-03
2484	6.08E-03
2483	6.56E-03
2482	7.04E-03
2481	7.52E-03
2480	8.15E-03
2479	9.68E-03
2478	1.14E-02
2477	1.30E-02
2476	1.47E-02
2475	1.62E-02
2474	1.65E-02
2473	1.65E-02
2472	1.66E-02
2471	1.66E-02
2470	1.69E-02
2469	1.82E-02
2468	1.97E-02
2467	2.11E-02
2466	2.26E-02
2465	2.42E-02
2464	2.59E-02
2463	2.78E-02
2462	2.96E-02
2461	3.15E-02
2460	3.29E-02
2459	3.16E-02
2458	2.99E-02
2457	2.82E-02
2456	2.65E-02
2455	2.47E-02
2454	2.26E-02
2453	2.03E-02
2452	1.81E-02
2451	1.58E-02
2450	1.41E-02
2449	1.50E-02
2448	1.64E-02
2447	1.79E-02
2446	1.93E-02
2445	2.11E-02
2444	2.52E-02
2443	2.97E-02
2442	3.41E-02
2441	3.86E-02
2440	4.18E-02
2439	3.74E-02
2438	3.18E-02
2437	2.61E-02
2436	2.05E-02
2435	1.63E-02
